관서명,주소,홈페이지,위도,경도
횡성경찰서,강원도 횡성군 횡성읍 어사매로 78,"
https://www.gwpolice.go.kr/hs
",37.4919944854367,127.994814936288
충청북도경찰청,충북 청주시 청원구 2순환로 168 ,"
https://www.cbpolice.go.kr
",36.6753638103028,127.500462336278
청주흥덕경찰서,충북 청주시 흥덕구 월명로236번길 15 ,"
https://www.cbpolice.go.kr/cjhd/
",36.6565677318005,127.45496461858
청주상당경찰서,충북 청주시 상당구 목련로 266,"
https://www.cbpolice.go.kr/cjsd/
",36.6093714031945,127.533190437404
청주청원경찰서,충북 청주시 청원구 향군로 60 ,"
https://www.cbpolice.go.kr/cjcw/
",36.651250483063,127.485676228107
충주경찰서,충북 충주시 예성로 218 ,"
https://www.cbpolice.go.kr/cj/
",36.9761076718158,127.935535724144
제천경찰서,충북 제천시 용두대로 27 ,"
https://www.cbpolice.go.kr/cc/
",37.1341336583696,128.197955554136
음성경찰서,충북 음성군 음성읍 중앙로 26,"
https://www.cbpolice.go.kr/es/
",36.9268717215763,127.689721784612
영동경찰서,충북 영동군 영동읍 영산로 32,"
https://www.cbpolice.go.kr/yd/
",36.1780382544928,127.775941967975
괴산경찰서,충북 괴산군 괴산읍 읍내로11길 26,"
https://www.cbpolice.go.kr/gs/
",36.8103368418396,127.7921364233
단양경찰서,충북 단양군 단양읍 중앙1로 3,"
https://www.cbpolice.go.kr/dy/
",36.9853816145285,128.364873051179
보은경찰서,충북 보은군 보은읍 장신로 8,"
https://www.cbpolice.go.kr/be/
",36.4822299038541,127.714973297607
옥천경찰서,충북 옥천군 옥천읍 중앙로 20,"
https://www.cbpolice.go.kr/oc/
",36.2989133638541,127.568661468612
진천경찰서,충북 진천군 진천읍 덕금로 165,"
https://www.cbpolice.go.kr/jc
",36.8717272015441,127.4654680198
충청남도경찰청,충남 예산군 삽교읍 청사로 201,"
https://www.cnpolice.go.kr
",36.6612752597146,126.676595924267
공주경찰서,충남 공주시 백제문화로 2148-15,"
https://www.cnpolice.go.kr/SEO/GJ
",36.4557784492317,127.109845900325
금산경찰서,충남 금산군 금산읍 인삼로 201,"
https://www.cnpolice.go.kr/SEO/KS
",36.1039239784185,127.502881658896
논산경찰서,충남 논산시 강경읍 계백로 159,"
https://www.cnpolice.go.kr/SEO/NS
",36.1587430438071,127.017103409495
당진경찰서,충남 당진시 무수동7길 144,"
https://www.cnpolice.go.kr/SEO/DJ
",36.8938417369137,126.640737016993
보령경찰서,충남 보령시 시청로 100,"
https://www.cnpolice.go.kr/SEO/BR
",36.3335926798694,126.60981197005
부여경찰서,충남 부여군 부여읍 성말로 4,"
https://www.cnpolice.go.kr/SEO/BY
",36.2756612011863,126.902255420167
